CustomerID,Total_Spending,Total_Orders,Total_Products,Average_Order_Value,Recency,Frequency,Monetary,Cluster,Customer_Segment
15279.0,290.51,1,189,290.51,354,1,290.51,1,Low Value Customers
15280.0,113.12,1,154,113.12,171,1,113.12,1,Low Value Customers
15281.0,2332.15,9,1211,259.1277777777778,58,9,2332.15,0,Occasional Customers
15286.0,240.55,1,55,240.55,49,1,240.55,0,Occasional Customers
15287.0,486.69,2,433,243.345,21,2,486.69,0,Occasional Customers
15288.0,2306.52,5,775,461.304,42,5,2306.52,0,Occasional Customers
15289.0,939.78,3,1008,313.26,28,3,939.78,0,Occasional Customers
15290.0,7943.22,18,4501,441.29,4,18,7943.22,3,Regular Customers
15291.0,4668.3,15,2103,311.22,25,15,4668.3,3,Regular Customers
15292.0,178.39,1,55,178.39,200,1,178.39,1,Low Value Customers
15296.0,3672.86,6,1766,612.1433333333333,50,6,3672.86,0,Occasional Customers
15297.0,641.94,3,292,213.98000000000002,9,3,641.94,0,Occasional Customers
15298.0,4799.9,12,3116,399.9916666666666,1,12,4799.9,0,Occasional Customers
15299.0,4507.01,7,2948,643.8585714285715,66,7,4507.01,0,Occasional Customers
15300.0,496.44,1,292,496.44,63,1,496.44,0,Occasional Customers
15301.0,5049.95,12,2751,420.82916666666665,50,12,5049.95,0,Occasional Customers
15303.0,574.02,1,248,574.02,289,1,574.02,1,Low Value Customers
15304.0,694.4000000000001,8,104,86.80000000000001,60,8,694.4000000000001,0,Occasional Customers
15306.0,1174.35,3,810,391.45,63,3,1174.35,0,Occasional Customers
15307.0,205.3,1,37,205.3,95,1,205.3,0,Occasional Customers
15308.0,310.47,1,175,310.47,273,1,310.47,1,Low Value Customers
15311.0,60632.75,91,38147,666.2939560439561,0,91,60632.75,2,VIP Customers
15312.0,924.85,4,516,231.2125,74,4,924.85,0,Occasional Customers
15313.0,52.0,1,25,52.0,109,1,52.0,0,Occasional Customers
15314.0,327.97,1,313,327.97,198,1,327.97,1,Low Value Customers
15315.0,570.5,2,862,285.25,63,2,570.5,0,Occasional Customers
15316.0,165.0,1,100,165.0,326,1,165.0,1,Low Value Customers
15318.0,312.62,1,642,312.62,3,1,312.62,0,Occasional Customers
15319.0,204.5,1,175,204.5,283,1,204.5,1,Low Value Customers
15320.0,267.13,1,326,267.13,43,1,267.13,0,Occasional Customers
15321.0,2748.31,3,1181,916.1033333333334,70,3,2748.31,0,Occasional Customers
15322.0,679.68,1,416,679.68,85,1,679.68,0,Occasional Customers
15325.0,161.74,1,231,161.74,103,1,161.74,0,Occasional Customers
15326.0,311.71,1,386,311.71,333,1,311.71,1,Low Value Customers
15327.0,208.75,1,116,208.75,52,1,208.75,0,Occasional Customers
15329.0,1049.7,3,486,349.90000000000003,38,3,1049.7,0,Occasional Customers
15330.0,714.96,2,1312,357.48,31,2,714.96,0,Occasional Customers
15332.0,1661.06,4,652,415.265,365,4,1661.06,1,Low Value Customers
15333.0,1028.56,1,344,1028.56,207,1,1028.56,1,Low Value Customers
15334.0,350.82,3,273,116.94,156,3,350.82,1,Low Value Customers
15335.0,170.22,1,79,170.22,53,1,170.22,0,Occasional Customers
15339.0,574.07,2,416,287.035,65,2,574.07,0,Occasional Customers
15341.0,2020.52,1,812,2020.52,80,1,2020.52,0,Occasional Customers
15342.0,406.09,1,283,406.09,129,1,406.09,0,Occasional Customers
15343.0,364.5,1,84,364.5,86,1,364.5,0,Occasional Customers
15344.0,563.94,3,116,187.98000000000002,0,3,563.94,0,Occasional Customers
15345.0,393.54,1,81,393.54,45,1,393.54,0,Occasional Customers
15346.0,252.42000000000002,1,144,252.42000000000002,332,1,252.42000000000002,1,Low Value Customers
15347.0,201.60000000000002,1,130,201.60000000000002,365,1,201.60000000000002,1,Low Value Customers
15348.0,158.04,1,84,158.04,71,1,158.04,0,Occasional Customers
15349.0,463.90999999999997,2,321,231.95499999999998,157,2,463.90999999999997,1,Low Value Customers
15350.0,115.65,1,51,115.65,372,1,115.65,1,Low Value Customers
15351.0,1934.66,7,742,276.38,11,7,1934.66,0,Occasional Customers
15353.0,770.12,2,341,385.06,254,2,770.12,1,Low Value Customers
15355.0,277.05,2,45,138.525,28,2,277.05,0,Occasional Customers
15356.0,2718.03,10,1643,271.803,30,10,2718.03,0,Occasional Customers
15358.0,8347.2,22,7050,379.41818181818184,4,22,8347.2,3,Regular Customers
15360.0,427.93,1,223,427.93,39,1,427.93,0,Occasional Customers
15361.0,418.92,1,336,418.92,361,1,418.92,1,Low Value Customers
15363.0,326.0,1,144,326.0,372,1,326.0,1,Low Value Customers
15364.0,913.19,2,493,456.595,95,2,913.19,0,Occasional Customers
15365.0,2314.32,7,1084,330.6171428571429,25,7,2314.32,0,Occasional Customers
15366.0,602.51,2,621,301.255,74,2,602.51,0,Occasional Customers
15367.0,1877.59,4,1057,469.3975,56,4,1877.59,0,Occasional Customers
15368.0,446.94000000000005,1,230,446.94000000000005,20,1,446.94000000000005,0,Occasional Customers
15370.0,2386.05,7,830,340.86428571428576,40,7,2386.05,0,Occasional Customers
15372.0,2007.3999999999999,1,2924,2007.3999999999999,136,1,2007.3999999999999,0,Occasional Customers
15373.0,2415.91,12,500,201.32583333333332,7,12,2415.91,0,Occasional Customers
15374.0,168.0,1,126,168.0,128,1,168.0,0,Occasional Customers
15376.0,1221.56,3,615,407.18666666666667,39,3,1221.56,0,Occasional Customers
15379.0,3703.29,7,2305,529.0414285714286,168,7,3703.29,1,Low Value Customers
15380.0,1690.2600000000002,5,376,338.052,8,5,1690.2600000000002,0,Occasional Customers
15381.0,596.85,2,171,298.425,213,2,596.85,1,Low Value Customers
15382.0,5955.71,6,4012,992.6183333333333,14,6,5955.71,0,Occasional Customers
15384.0,642.41,2,596,321.205,169,2,642.41,1,Low Value Customers
15385.0,316.88,1,161,316.88,39,1,316.88,0,Occasional Customers
15386.0,394.14,1,446,394.14,185,1,394.14,1,Low Value Customers
15388.0,140.54,1,88,140.54,269,1,140.54,1,Low Value Customers
15389.0,500.0,1,400,500.0,171,1,500.0,1,Low Value Customers
15392.0,1535.53,4,1277,383.8825,4,4,1535.53,0,Occasional Customers
15393.0,231.86,2,150,115.93,15,2,231.86,0,Occasional Customers
15394.0,2183.54,4,910,545.885,9,4,2183.54,0,Occasional Customers
15395.0,107.45,1,17,107.45,325,1,107.45,1,Low Value Customers
15396.0,288.18,1,122,288.18,112,1,288.18,0,Occasional Customers
15397.0,94.0,1,20,94.0,289,1,94.0,1,Low Value Customers
15398.0,1345.53,2,769,672.765,15,2,1345.53,0,Occasional Customers
15399.0,815.77,3,611,271.92333333333335,0,3,815.77,0,Occasional Customers
15400.0,716.2,5,390,143.24,91,5,716.2,0,Occasional Customers
15402.0,626.77,2,694,313.385,148,2,626.77,1,Low Value Customers
15405.0,349.1,1,193,349.1,188,1,349.1,1,Low Value Customers
15406.0,510.71000000000004,2,254,255.35500000000002,30,2,510.71000000000004,0,Occasional Customers
15407.0,1046.74,4,552,261.685,33,4,1046.74,0,Occasional Customers
15408.0,267.18,1,106,267.18,263,1,267.18,1,Low Value Customers
15410.0,3450.84,8,1200,431.355,83,8,3450.84,0,Occasional Customers
15411.0,1348.93,4,529,337.2325,25,4,1348.93,0,Occasional Customers
15412.0,190.53,1,108,190.53,170,1,190.53,1,Low Value Customers
15414.0,774.9000000000001,3,443,258.3,9,3,774.9000000000001,0,Occasional Customers
15415.0,559.61,1,551,559.61,312,1,559.61,1,Low Value Customers
15416.0,3984.32,4,2090,996.08,64,4,3984.32,0,Occasional Customers
15417.0,508.8,1,284,508.8,84,1,508.8,0,Occasional Customers
15419.0,135.86,1,230,135.86,24,1,135.86,0,Occasional Customers
15421.0,950.36,4,500,237.59,58,4,950.36,0,Occasional Customers
15422.0,97.7,2,38,48.85,322,2,97.7,1,Low Value Customers
15423.0,43.5,1,101,43.5,37,1,43.5,0,Occasional Customers
15424.0,383.34,2,554,191.67,253,2,383.34,1,Low Value Customers
15426.0,1404.07,5,656,280.81399999999996,18,5,1404.07,0,Occasional Customers
15427.0,1430.54,3,967,476.84666666666664,32,3,1430.54,0,Occasional Customers
15428.0,93.78,1,102,93.78,14,1,93.78,0,Occasional Customers
15429.0,397.35,2,380,198.675,26,2,397.35,0,Occasional Customers
15432.0,171.19,1,65,171.19,22,1,171.19,0,Occasional Customers
15433.0,533.3,2,534,266.65,213,2,533.3,1,Low Value Customers
15434.0,1041.48,5,647,208.296,7,5,1041.48,0,Occasional Customers
15435.0,149.29,1,54,149.29,21,1,149.29,0,Occasional Customers
15436.0,1067.75,3,574,355.9166666666667,11,3,1067.75,0,Occasional Customers
15437.0,200.16,1,79,200.16,261,1,200.16,1,Low Value Customers
15438.0,156.57999999999998,1,59,156.57999999999998,130,1,156.57999999999998,0,Occasional Customers
15440.0,383.68,3,197,127.89333333333333,54,3,383.68,0,Occasional Customers
15442.0,594.0,1,120,594.0,248,1,594.0,1,Low Value Customers
15443.0,3213.59,7,1639,459.0842857142857,1,7,3213.59,0,Occasional Customers
15444.0,1411.21,2,759,705.605,8,2,1411.21,0,Occasional Customers
15445.0,113.5,1,58,113.5,263,1,113.5,1,Low Value Customers
15447.0,155.17,1,85,155.17,330,1,155.17,1,Low Value Customers
15448.0,494.64,1,232,494.64,312,1,494.64,1,Low Value Customers
15449.0,974.52,3,812,324.84,25,3,974.52,0,Occasional Customers
15450.0,429.84,1,376,429.84,29,1,429.84,0,Occasional Customers
15452.0,528.48,3,280,176.16,29,3,528.48,0,Occasional Customers
15453.0,1371.77,7,837,195.96714285714285,1,7,1371.77,0,Occasional Customers
15454.0,179.1,1,86,179.1,361,1,179.1,1,Low Value Customers
15456.0,434.59000000000003,3,633,144.86333333333334,282,3,434.59000000000003,1,Low Value Customers
15457.0,237.07,1,132,237.07,261,1,237.07,1,Low Value Customers
15458.0,161.64,1,156,161.64,24,1,161.64,0,Occasional Customers
15460.0,214.26,1,107,214.26,353,1,214.26,1,Low Value Customers
15462.0,234.6,3,172,78.2,93,3,234.6,0,Occasional Customers
15463.0,126.14,1,106,126.14,28,1,126.14,0,Occasional Customers
15464.0,1044.65,1,348,1044.65,337,1,1044.65,1,Low Value Customers
15465.0,7354.62,18,1257,408.59,19,18,7354.62,3,Regular Customers
15466.0,334.53,1,246,334.53,84,1,334.53,0,Occasional Customers
15467.0,524.88,3,310,174.96,8,3,524.88,0,Occasional Customers
15468.0,467.51,2,155,233.755,50,2,467.51,0,Occasional Customers
15469.0,538.55,2,153,269.275,49,2,538.55,0,Occasional Customers
15471.0,454.48,1,256,454.48,1,1,454.48,0,Occasional Customers
15472.0,371.56,1,251,371.56,112,1,371.56,0,Occasional Customers
15473.0,1771.2,7,672,253.02857142857144,13,7,1771.2,0,Occasional Customers
15475.0,454.10999999999996,1,319,454.10999999999996,76,1,454.10999999999996,0,Occasional Customers
15478.0,1399.92,2,575,699.96,39,2,1399.92,0,Occasional Customers
15480.0,905.5,1,303,905.5,115,1,905.5,0,Occasional Customers
15482.0,10879.76,12,5004,906.6466666666666,15,12,10879.76,3,Regular Customers
15483.0,225.26,4,291,56.315,160,4,225.26,1,Low Value Customers
15484.0,3590.41,4,3150,897.6025,0,4,3590.41,0,Occasional Customers
15485.0,2564.5,3,1281,854.8333333333334,29,3,2564.5,0,Occasional Customers
15488.0,91.32000000000001,1,73,91.32000000000001,92,1,91.32000000000001,0,Occasional Customers
15489.0,1134.28,3,608,378.0933333333333,22,3,1134.28,0,Occasional Customers
15491.0,3100.09,6,1646,516.6816666666667,94,6,3100.09,0,Occasional Customers
15492.0,659.4599999999999,2,483,329.72999999999996,27,2,659.4599999999999,0,Occasional Customers
15493.0,1953.41,5,551,390.682,32,5,1953.41,0,Occasional Customers
15494.0,1280.58,2,1139,640.29,20,2,1280.58,0,Occasional Customers
15497.0,1262.2,2,624,631.1,17,2,1262.2,0,Occasional Customers
15498.0,13316.4,27,6105,493.2,2,27,13316.4,3,Regular Customers
15500.0,1131.56,4,572,282.89,7,4,1131.56,0,Occasional Customers
15502.0,10384.93,12,4236,865.4108333333334,15,12,10384.93,3,Regular Customers
15503.0,141.04,1,70,141.04,362,1,141.04,1,Low Value Customers
15504.0,52.83,1,33,52.83,80,1,52.83,0,Occasional Customers
15505.0,3610.96,5,2390,722.192,52,5,3610.96,0,Occasional Customers
15506.0,972.08,3,842,324.0266666666667,22,3,972.08,0,Occasional Customers
15507.0,475.86,1,160,475.86,171,1,475.86,1,Low Value Customers
15508.0,1000.27,6,440,166.71166666666667,188,6,1000.27,1,Low Value Customers
15510.0,250.0,1,2,250.0,330,1,250.0,1,Low Value Customers
15511.0,900.53,5,269,180.106,11,5,900.53,0,Occasional Customers
15512.0,121.0,2,68,60.5,155,2,121.0,1,Low Value Customers
15513.0,14758.220000000001,19,5709,776.7484210526317,32,19,14758.220000000001,3,Regular Customers
15514.0,4023.7200000000003,11,2098,365.7927272727273,11,11,4023.7200000000003,0,Occasional Customers
15516.0,62.43,3,27,20.81,44,3,62.43,0,Occasional Customers
15517.0,267.03,1,293,267.03,232,1,267.03,1,Low Value Customers
15518.0,1921.55,8,1263,240.19375,63,8,1921.55,0,Occasional Customers
15520.0,343.5,1,314,343.5,1,1,343.5,0,Occasional Customers
15521.0,3000.2,8,1836,375.025,39,8,3000.2,0,Occasional Customers
15522.0,397.99,2,572,198.995,32,2,397.99,0,Occasional Customers
15523.0,412.01000000000005,1,132,412.01000000000005,83,1,412.01000000000005,0,Occasional Customers
15524.0,440.0,1,4,440.0,24,1,440.0,0,Occasional Customers
15525.0,734.37,3,387,244.79,1,3,734.37,0,Occasional Customers
15526.0,148.44,2,24,74.22,32,2,148.44,0,Occasional Customers
15527.0,2428.53,8,991,303.56625,18,8,2428.53,0,Occasional Customers
15528.0,229.33,1,123,229.33,253,1,229.33,1,Low Value Customers
15529.0,3962.6,11,3455,360.23636363636365,22,11,3962.6,0,Occasional Customers
15530.0,1497.31,4,938,374.3275,21,4,1497.31,0,Occasional Customers
15531.0,1972.39,2,1085,986.195,7,2,1972.39,0,Occasional Customers
15532.0,1564.73,4,515,391.1825,24,4,1564.73,0,Occasional Customers
15533.0,807.57,3,289,269.19,18,3,807.57,0,Occasional Customers
15535.0,502.9,4,135,125.725,172,4,502.9,1,Low Value Customers
15537.0,110.92,1,29,110.92,162,1,110.92,1,Low Value Customers
15539.0,538.46,1,410,538.46,6,1,538.46,0,Occasional Customers
15540.0,213.3,1,200,213.3,10,1,213.3,0,Occasional Customers
15541.0,85.13000000000001,1,49,85.13000000000001,113,1,85.13000000000001,0,Occasional Customers
15543.0,127.86,1,86,127.86,287,1,127.86,1,Low Value Customers
15544.0,3546.71,9,3109,394.0788888888889,8,9,3546.71,0,Occasional Customers
15545.0,288.96999999999997,2,162,144.48499999999999,53,2,288.96999999999997,0,Occasional Customers
15547.0,4910.6,14,3999,350.75714285714287,6,14,4910.6,3,Regular Customers
15549.0,1681.46,3,694,560.4866666666667,76,3,1681.46,0,Occasional Customers
15550.0,575.63,4,295,143.9075,3,4,575.63,0,Occasional Customers
15551.0,436.06,1,218,436.06,36,1,436.06,0,Occasional Customers
15552.0,90.12,1,60,90.12,216,1,90.12,1,Low Value Customers
15553.0,428.93,1,449,428.93,59,1,428.93,0,Occasional Customers
15554.0,217.2,1,74,217.2,277,1,217.2,1,Low Value Customers
15555.0,4794.86,16,4427,299.67875,11,16,4794.86,3,Regular Customers
15556.0,279.77,1,236,279.77,23,1,279.77,0,Occasional Customers
15557.0,468.91,1,213,468.91,28,1,468.91,0,Occasional Customers
15561.0,800.59,4,267,200.1475,11,4,800.59,0,Occasional Customers
15562.0,134.55,1,39,134.55,351,1,134.55,1,Low Value Customers
15563.0,1400.44,4,1501,350.11,21,4,1400.44,0,Occasional Customers
15565.0,173.16,2,60,86.58,49,2,173.16,0,Occasional Customers
15567.0,186.01,1,223,186.01,18,1,186.01,0,Occasional Customers
15568.0,758.29,3,461,252.76333333333332,2,3,758.29,0,Occasional Customers
15569.0,1375.71,5,666,275.142,103,5,1375.71,0,Occasional Customers
15570.0,4148.82,12,2063,345.73499999999996,6,12,4148.82,0,Occasional Customers
15571.0,650.4300000000001,4,264,162.60750000000002,11,4,650.4300000000001,0,Occasional Customers
15572.0,2533.42,7,1213,361.9171428571429,4,7,2533.42,0,Occasional Customers
15573.0,591.1899999999999,2,355,295.59499999999997,31,2,591.1899999999999,0,Occasional Customers
15574.0,675.64,4,332,168.91,177,4,675.64,1,Low Value Customers
15576.0,921.37,1,394,921.37,37,1,921.37,0,Occasional Customers
15577.0,258.88,3,89,86.29333333333334,150,3,258.88,1,Low Value Customers
15578.0,127.1,1,52,127.1,161,1,127.1,1,Low Value Customers
15579.0,327.6,2,117,163.8,68,2,327.6,0,Occasional Customers
15581.0,3675.77,13,283,282.7515384615385,120,13,3675.77,0,Occasional Customers
15582.0,682.9100000000001,3,453,227.63666666666668,24,3,682.9100000000001,0,Occasional Customers
15584.0,720.86,4,313,180.215,23,4,720.86,0,Occasional Customers
15585.0,455.3,1,320,455.3,176,1,455.3,1,Low Value Customers
15587.0,913.6800000000001,4,312,228.42000000000002,49,4,913.6800000000001,0,Occasional Customers
15589.0,478.53000000000003,3,243,159.51000000000002,255,3,478.53000000000003,1,Low Value Customers
15592.0,388.58,1,354,388.58,46,1,388.58,0,Occasional Customers
15593.0,199.8,1,60,199.8,70,1,199.8,0,Occasional Customers
15594.0,1771.78,5,983,354.356,15,5,1771.78,0,Occasional Customers
15596.0,1406.59,5,561,281.318,100,5,1406.59,0,Occasional Customers
15597.0,324.57,1,279,324.57,34,1,324.57,0,Occasional Customers
15598.0,240.68,1,160,240.68,52,1,240.68,0,Occasional Customers
15599.0,761.74,2,718,380.87,26,2,761.74,0,Occasional Customers
15601.0,6776.56,14,4983,484.04,10,14,6776.56,3,Regular Customers
15602.0,1297.8700000000001,9,1137,144.20777777777778,7,9,1297.8700000000001,0,Occasional Customers
15603.0,48.480000000000004,1,96,48.480000000000004,78,1,48.480000000000004,0,Occasional Customers
15604.0,216.39,1,159,216.39,51,1,216.39,0,Occasional Customers
15605.0,1198.23,5,441,239.64600000000002,35,5,1198.23,0,Occasional Customers
15606.0,2920.16,9,892,324.4622222222222,60,9,2920.16,0,Occasional Customers
15607.0,104.76,1,202,104.76,336,1,104.76,1,Low Value Customers
15608.0,1093.68,4,714,273.42,27,4,1093.68,0,Occasional Customers
15609.0,298.48,1,148,298.48,183,1,298.48,1,Low Value Customers
15610.0,112.46000000000001,1,66,112.46000000000001,51,1,112.46000000000001,0,Occasional Customers
15611.0,1591.45,13,504,122.41923076923078,9,13,1591.45,0,Occasional Customers
15612.0,195.15,2,52,97.575,35,2,195.15,0,Occasional Customers
15615.0,10399.74,23,5508,452.1626086956522,9,23,10399.74,3,Regular Customers
15618.0,776.851,4,454,194.21275,32,4,776.851,0,Occasional Customers
15619.0,336.40000000000003,1,136,336.40000000000003,10,1,336.40000000000003,0,Occasional Customers
15620.0,1553.18,3,915,517.7266666666667,56,3,1553.18,0,Occasional Customers
15621.0,1293.03,4,501,323.2575,3,4,1293.03,0,Occasional Customers
15622.0,3709.56,9,1674,412.17333333333335,42,9,3709.56,0,Occasional Customers
15623.0,301.03,1,125,301.03,140,1,301.03,0,Occasional Customers
15624.0,588.13,4,357,147.0325,116,4,588.13,0,Occasional Customers
15625.0,1534.26,4,1188,383.565,103,4,1534.26,0,Occasional Customers
15626.0,675.8,2,766,337.9,74,2,675.8,0,Occasional Customers
15628.0,2870.2400000000002,9,1894,318.91555555555556,4,9,2870.2400000000002,0,Occasional Customers
15630.0,1186.35,2,800,593.175,44,2,1186.35,0,Occasional Customers
15632.0,3285.31,8,2109,410.66375,15,8,3285.31,0,Occasional Customers
15634.0,243.55,1,99,243.55,16,1,243.55,0,Occasional Customers
15636.0,724.76,2,284,362.38,89,2,724.76,0,Occasional Customers
15637.0,223.36,1,128,223.36,52,1,223.36,0,Occasional Customers
15639.0,425.32,1,323,425.32,133,1,425.32,0,Occasional Customers
15640.0,12416.11,15,6572,827.7406666666667,3,15,12416.11,3,Regular Customers
15641.0,1887.2,4,1562,471.8,104,4,1887.2,0,Occasional Customers
15643.0,664.0,3,246,221.33333333333334,191,3,664.0,1,Low Value Customers
15644.0,803.54,4,550,200.885,165,4,803.54,1,Low Value Customers
15645.0,612.01,1,256,612.01,18,1,612.01,0,Occasional Customers
15646.0,447.64000000000004,3,394,149.21333333333334,157,3,447.64000000000004,1,Low Value Customers
15648.0,639.5,2,218,319.75,203,2,639.5,1,Low Value Customers
15649.0,816.0,2,192,408.0,335,2,816.0,1,Low Value Customers
15651.0,646.3,3,479,215.4333333333333,36,3,646.3,0,Occasional Customers
15652.0,337.74,1,208,337.74,90,1,337.74,0,Occasional Customers
15653.0,877.4399999999999,2,1200,438.71999999999997,92,2,877.4399999999999,0,Occasional Customers
15654.0,922.53,2,475,461.265,8,2,922.53,0,Occasional Customers
15655.0,560.67,1,324,560.67,242,1,560.67,1,Low Value Customers
15656.0,748.5,4,343,187.125,44,4,748.5,0,Occasional Customers
15657.0,30.0,1,24,30.0,22,1,30.0,0,Occasional Customers
15658.0,1024.1000000000001,5,242,204.82000000000002,189,5,1024.1000000000001,1,Low Value Customers
15659.0,306.45,1,111,306.45,43,1,306.45,0,Occasional Customers
15660.0,1600.86,9,1050,177.87333333333333,24,9,1600.86,0,Occasional Customers
15661.0,309.8,2,236,154.9,316,2,309.8,1,Low Value Customers
15663.0,138.14,1,106,138.14,105,1,138.14,0,Occasional Customers
15664.0,386.43,1,157,386.43,50,1,386.43,0,Occasional Customers
15665.0,2222.21,2,1654,1111.105,167,2,2222.21,1,Low Value Customers
15667.0,301.32,1,240,301.32,39,1,301.32,0,Occasional Customers
15668.0,76.32000000000001,1,72,76.32000000000001,217,1,76.32000000000001,1,Low Value Customers
15669.0,684.34,4,342,171.085,39,4,684.34,0,Occasional Customers
15670.0,173.05,1,91,173.05,296,1,173.05,1,Low Value Customers
15671.0,2657.13,7,1699,379.59000000000003,18,7,2657.13,0,Occasional Customers
15673.0,2726.23,4,1451,681.5575,87,4,2726.23,0,Occasional Customers
15674.0,2446.6,5,1275,489.32,72,5,2446.6,0,Occasional Customers
15675.0,323.69,3,527,107.89666666666666,80,3,323.69,0,Occasional Customers
15676.0,3435.76,3,2252,1145.2533333333333,18,3,3435.76,0,Occasional Customers
15677.0,657.23,1,319,657.23,48,1,657.23,0,Occasional Customers
15678.0,352.7,1,184,352.7,52,1,352.7,0,Occasional Customers
15679.0,781.28,4,1170,195.32,23,4,781.28,0,Occasional Customers
15680.0,1333.68,3,952,444.56,8,3,1333.68,0,Occasional Customers
15681.0,1426.16,5,816,285.232,24,5,1426.16,0,Occasional Customers
15683.0,193.75,1,131,193.75,116,1,193.75,0,Occasional Customers
15687.0,2993.1,9,1310,332.56666666666666,8,9,2993.1,0,Occasional Customers
15689.0,254.1,2,84,127.05,119,2,254.1,0,Occasional Customers
15690.0,239.76,2,408,119.88,3,2,239.76,0,Occasional Customers
15691.0,136.8,1,72,136.8,251,1,136.8,1,Low Value Customers
15692.0,191.04,1,138,191.04,27,1,191.04,0,Occasional Customers
15694.0,6479.4,14,1677,462.8142857142857,0,14,6479.4,3,Regular Customers
15695.0,409.98,2,212,204.99,266,2,409.98,1,Low Value Customers
15696.0,2711.11,8,1015,338.88875,32,8,2711.11,0,Occasional Customers
15699.0,309.65,1,113,309.65,17,1,309.65,0,Occasional Customers
15700.0,696.68,2,357,348.34,171,2,696.68,1,Low Value Customers
15701.0,1529.0,4,912,382.25,1,4,1529.0,0,Occasional Customers
15703.0,211.5,1,66,211.5,264,1,211.5,1,Low Value Customers
15704.0,2293.62,4,1028,573.405,139,4,2293.62,0,Occasional Customers
15705.0,143.1,1,62,143.1,200,1,143.1,1,Low Value Customers
15706.0,1060.56,4,321,265.14,63,4,1060.56,0,Occasional Customers
15707.0,916.98,4,594,229.245,34,4,916.98,0,Occasional Customers
15708.0,3235.25,7,1217,462.17857142857144,40,7,3235.25,0,Occasional Customers
15709.0,133.25,1,121,133.25,283,1,133.25,1,Low Value Customers
15712.0,1072.3600000000001,5,486,214.47200000000004,8,5,1072.3600000000001,0,Occasional Customers
15713.0,356.7,2,150,178.35,142,2,356.7,0,Occasional Customers
15714.0,330.03000000000003,2,186,165.01500000000001,11,2,330.03000000000003,0,Occasional Customers
15716.0,1101.1100000000001,4,738,275.27750000000003,145,4,1101.1100000000001,0,Occasional Customers
15717.0,150.3,1,70,150.3,233,1,150.3,1,Low Value Customers
15719.0,5030.07,13,2718,386.92846153846153,32,13,5030.07,0,Occasional Customers
15720.0,598.73,1,281,598.73,23,1,598.73,0,Occasional Customers
15721.0,471.40000000000003,1,388,471.40000000000003,11,1,471.40000000000003,0,Occasional Customers
15722.0,2211.21,5,1023,442.242,35,5,2211.21,0,Occasional Customers
15723.0,190.7,1,73,190.7,364,1,190.7,1,Low Value Customers
15724.0,218.25,2,73,109.125,200,2,218.25,1,Low Value Customers
15725.0,415.25,1,221,415.25,14,1,415.25,0,Occasional Customers
15727.0,5159.06,7,3063,737.0085714285715,16,7,5159.06,0,Occasional Customers
15729.0,85.0,1,28,85.0,212,1,85.0,1,Low Value Customers
15730.0,1120.88,3,689,373.6266666666667,65,3,1120.88,0,Occasional Customers
15732.0,294.12,2,215,147.06,211,2,294.12,1,Low Value Customers
15733.0,162.3,1,62,162.3,282,1,162.3,1,Low Value Customers
15734.0,1339.45,2,346,669.725,114,2,1339.45,0,Occasional Customers
15737.0,1188.1200000000001,8,597,148.51500000000001,14,8,1188.1200000000001,0,Occasional Customers
15738.0,4812.42,16,2982,300.77625,18,16,4812.42,3,Regular Customers
15739.0,449.12,1,472,449.12,65,1,449.12,0,Occasional Customers
15740.0,154.88,1,152,154.88,48,1,154.88,0,Occasional Customers
15743.0,775.96,4,214,193.99,15,4,775.96,0,Occasional Customers
15744.0,34.8,1,120,34.8,77,1,34.8,0,Occasional Customers
15745.0,1094.59,4,421,273.6475,18,4,1094.59,0,Occasional Customers
15746.0,196.88,1,178,196.88,133,1,196.88,0,Occasional Customers
15747.0,946.64,3,466,315.5466666666667,12,3,946.64,0,Occasional Customers
15748.0,144.36,1,50,144.36,39,1,144.36,0,Occasional Customers
15749.0,44534.3,3,18028,14844.766666666668,234,3,44534.3,3,Regular Customers
15750.0,2463.05,8,1783,307.88125,2,8,2463.05,0,Occasional Customers
15752.0,2626.6,7,1960,375.2285714285714,39,7,2626.6,0,Occasional Customers
15753.0,79.2,1,144,79.2,304,1,79.2,1,Low Value Customers
15754.0,458.57,3,199,152.85666666666665,50,3,458.57,0,Occasional Customers
15755.0,2364.25,6,1427,394.0416666666667,9,6,2364.25,0,Occasional Customers
15756.0,528.01,4,241,132.0025,60,4,528.01,0,Occasional Customers
15757.0,714.42,2,491,357.21,65,2,714.42,0,Occasional Customers
15758.0,205.25,1,47,205.25,24,1,205.25,0,Occasional Customers
15759.0,253.04,3,60,84.34666666666666,217,3,253.04,1,Low Value Customers
15762.0,583.75,2,251,291.875,64,2,583.75,0,Occasional Customers
15763.0,1086.92,2,271,543.46,31,2,1086.92,0,Occasional Customers
15764.0,3279.97,6,2050,546.6616666666666,87,6,3279.97,0,Occasional Customers
15766.0,315.06,1,170,315.06,63,1,315.06,0,Occasional Customers
15768.0,621.8299999999999,3,244,207.27666666666664,115,3,621.8299999999999,0,Occasional Customers
15769.0,56252.72,26,29672,2163.566153846154,6,26,56252.72,3,Regular Customers
15773.0,635.6800000000001,1,311,635.6800000000001,5,1,635.6800000000001,0,Occasional Customers
15774.0,270.8,1,87,270.8,68,1,270.8,0,Occasional Customers
15775.0,104.9,1,68,104.9,244,1,104.9,1,Low Value Customers
15776.0,241.62,1,138,241.62,132,1,241.62,0,Occasional Customers
